File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time
38.py,6,6,6,0,4,68.55502039697015,5,10,15,9,16,25,15,97.67226489021297,4.0,390.6890595608519,0.03255742163007099,21.70494775338066
5.py,5,6,5,0,3,80.51411184771567,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
142.py,10,10,10,0,5,62.070007110630954,6,16,22,12,24,36,22,160.5395382709427,4.5,722.4279222192422,0.05351317942364757,40.134884567735675
4.py,7,5,5,0,2,74.46125971657607,2,6,8,3,6,9,8,27.0,1.0,27.0,0.009,1.5
58.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
93.py,17,14,14,1,5,76.93506407303555,3,10,13,6,12,18,13,66.60791492653966,1.8,119.8942468677714,0.022202638308846556,6.660791492653967
29.py,2,2,2,0,3,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
127.py,15,13,13,0,6,60.472530035883686,7,12,19,9,18,27,19,114.6940428629768,5.25,602.1437250306282,0.03823134762099227,33.45242916836823
104.py,6,6,6,0,4,74.15078956223692,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
99.py,12,12,12,0,4,62.1702992238476,5,11,16,8,15,23,16,92.0,3.409090909090909,313.6363636363636,0.030666666666666665,17.424242424242422
68.py,6,7,6,0,4,72.69041470071554,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
135.py,5,5,5,0,3,73.20852939104878,3,5,8,5,8,13,8,39.0,2.4,93.6,0.013,5.199999999999999
71.py,9,7,7,2,4,90.24861629846362,8,21,29,18,36,54,29,262.33097373688895,6.857142857142857,1798.8409627672384,0.08744365791229632,99.93560904262435
89.py,2,2,2,0,3,81.82261122439607,3,7,10,4,8,12,10,39.863137138648355,1.7142857142857142,68.33680652339717,0.013287712379549451,3.796489251299843
20.py,14,10,10,6,3,94.33322286615667,3,9,12,6,12,18,12,64.52932501298082,2.0,129.05865002596164,0.02150977500432694,7.169925001442313
87.py,8,9,8,0,4,71.19030148524578,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
