File Name,LOC,LLOC,SLOC,Comments,Cyclomatic Complexity,Maintainability Index,h1,h2,h,N1,N2,N,Vocabulary,Volume,Difficulty,Effort,Bugs,Time
72.py,4,5,4,0,2,74.8194303513206,3,5,8,3,5,8,8,24.0,1.5,36.0,0.008,2.0
139.py,9,7,7,0,3,70.09676010342874,4,5,9,4,8,12,9,38.03910001730775,3.2,121.72512005538482,0.012679700005769252,6.762506669743601
56.py,10,10,10,0,4,66.07220850683673,3,5,8,5,10,15,8,45.0,3.0,135.0,0.015,7.5
55.py,5,5,5,0,2,79.7423427057672,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
66.py,4,4,4,0,4,84.22085731634273,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
49.py,3,3,3,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
39.py,20,15,15,0,3,60.143113239848816,6,13,19,8,14,22,19,93.45440529575887,3.230769230769231,301.9296171093748,0.031151468431919623,16.77386761718749
147.py,9,9,9,0,6,62.736365508574565,5,16,21,13,26,39,21,171.30037948837168,4.0625,695.9077916715099,0.05710012649612389,38.661543981750555
156.py,9,9,9,0,3,68.96007710115393,3,4,7,3,6,9,7,25.26619429851844,2.25,56.848937171666485,0.008422064766172813,3.158274287314805
32.py,23,16,15,0,6,83.35238061570483,6,16,22,12,23,35,22,156.0801066523054,4.3125,673.095459938067,0.05202670221743513,37.394192218781505
154.py,9,7,7,0,3,69.152428164529,3,8,11,5,10,15,11,51.89147427955947,1.875,97.296514274174,0.01729715809318649,5.405361904120777
123.py,12,8,8,0,4,66.6213103369009,6,6,12,7,14,21,12,75.28421251514429,7.0,526.98948760601,0.025094737505048096,29.277193755889446
113.py,7,6,7,0,3,74.28529248621352,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
68.py,12,9,9,0,5,68.00130885031639,3,6,9,4,6,10,9,31.699250014423125,1.5,47.548875021634686,0.010566416671474375,2.6416041678685938
114.py,11,9,9,0,3,66.77655855288835,5,8,13,5,9,14,13,51.80615605397529,2.8125,145.70481390180552,0.01726871868465843,8.09471188343364
78.py,3,3,3,0,3,84.44724042799471,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
77.py,4,4,4,0,1,75.667389205507,3,6,9,4,8,12,9,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751
54.py,2,2,2,0,1,88.5574946685516,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
11.py,3,2,2,0,3,88.28848882059837,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
163.py,5,4,4,0,3,76.27320603401535,3,6,9,3,6,9,9,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734
9.py,15,10,10,0,3,75.67471120151156,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
134.py,3,3,3,0,3,78.84576288826514,3,5,8,4,6,10,8,30.0,1.8,54.0,0.01,3.0
130.py,11,10,11,0,4,62.40862757399492,5,13,18,12,24,36,18,150.11730005192322,4.615384615384615,692.8490771627226,0.05003910001730774,38.49161539792903
62.py,10,7,7,1,2,97.18427176274999,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
103.py,6,5,5,0,2,69.96254993379205,6,11,17,10,19,29,17,118.53642239625987,5.181818181818182,614.2341887806193,0.03951214079875329,34.124121598923296
45.py,2,2,2,0,1,84.96220422681199,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
59.py,18,14,14,0,4,59.52788672270887,6,17,23,10,20,30,23,135.7068586817104,3.5294117647058822,478.9653835825073,0.04523561956057014,26.60918797680596
71.py,8,6,6,0,4,65.55060840947257,8,21,29,18,36,54,29,262.33097373688895,6.857142857142857,1798.8409627672384,0.08744365791229632,99.93560904262435
143.py,15,13,13,0,3,63.08304722554197,5,8,13,5,10,15,13,55.506595772116384,3.125,173.4581117878637,0.01850219859070546,9.636561765992427
155.py,4,4,4,0,5,75.12937750960057,3,6,9,4,8,12,9,38.03910001730775,2.0,76.0782000346155,0.012679700005769252,4.226566668589751
75.py,18,17,17,0,6,56.32779619223605,9,20,29,14,26,40,29,194.3192398051029,5.85,1136.767552859852,0.0647730799350343,63.15375293665844
6.py,16,14,14,0,4,64.63979020821802,3,4,7,3,6,9,7,25.26619429851844,2.25,56.848937171666485,0.008422064766172813,3.158274287314805
26.py,11,9,9,0,3,74.03933453534945,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
87.py,5,4,4,0,4,78.87279827045312,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
28.py,9,6,6,0,2,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
90.py,6,6,6,0,3,74.61162467590292,2,3,5,2,4,6,5,13.931568569324174,1.3333333333333333,18.575424759098897,0.004643856189774725,1.0319680421721609
13.py,4,4,4,0,2,78.58737599248319,2,3,5,2,4,6,5,13.931568569324174,1.3333333333333333,18.575424759098897,0.004643856189774725,1.0319680421721609
151.py,2,2,2,0,6,80.31255242500448,5,7,12,5,11,16,12,57.359400011538504,3.9285714285714284,225.34050004532983,0.01911980000384617,12.518916669184991
141.py,16,11,11,0,8,63.07549332024149,6,12,18,6,12,18,18,75.05865002596161,3.0,225.17595007788483,0.02501955000865387,12.509775004326935
20.py,16,11,12,0,5,64.31004390951342,5,9,14,5,10,15,14,57.110323830864054,2.7777777777777777,158.6397884190668,0.019036774610288017,8.813321578837044
64.py,5,4,4,0,3,81.72183132055679,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
120.py,4,5,4,0,2,77.48167446491142,2,2,4,2,3,5,4,10.0,1.5,15.0,0.0033333333333333335,0.8333333333333334
144.py,6,6,6,0,1,71.5603740592866,3,8,11,4,8,12,11,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978
74.py,5,4,4,0,4,81.58732839658019,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
47.py,13,10,10,6,2,93.97018745334701,7,9,16,7,12,19,16,76.0,4.666666666666667,354.6666666666667,0.025333333333333333,19.703703703703706
152.py,3,4,3,0,1,81.99083716851001,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
111.py,11,9,8,0,4,70.30954116963326,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
73.py,4,3,4,0,3,77.85802571137496,3,8,11,4,8,12,11,41.51317942364757,1.5,62.26976913547136,0.01383772647454919,3.4594316186372978
85.py,2,2,2,0,4,82.70536061008033,3,6,9,3,6,9,9,28.529325012980813,1.5,42.793987519471216,0.009509775004326938,2.377443751081734
92.py,4,4,4,0,4,73.29635806752523,3,8,11,7,14,21,11,72.64806399138325,2.625,190.70116797738103,0.024216021330461083,10.594509332076724
159.py,5,5,5,0,2,74.03923627635994,3,3,6,4,8,12,6,31.019550008653873,4.0,124.07820003461549,0.010339850002884624,6.893233335256416
44.py,10,8,8,0,3,69.20109370985811,4,3,7,4,8,12,7,33.68825906469125,5.333333333333333,179.67071501168667,0.011229419688230418,9.981706389538148
158.py,2,3,2,0,1,87.34977519571046,1,1,2,1,1,2,2,2.0,0.5,1.0,0.0006666666666666666,0.05555555555555555
58.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
51.py,3,3,3,0,3,84.44724042799471,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
46.py,12,9,9,0,3,69.56922141714831,3,3,6,3,5,8,6,20.67970000576925,2.5,51.69925001442312,0.006893233335256416,2.87218055635684
37.py,12,11,9,0,3,69.42371361010727,2,3,5,2,3,5,5,11.60964047443681,1.0,11.60964047443681,0.0038698801581456034,0.6449800263576005
57.py,2,2,2,0,4,79.49312372420772,5,10,15,7,14,21,15,82.0447025077789,3.5,287.15645877722613,0.02734823416925963,15.953136598734785
127.py,16,14,14,0,7,59.98086578250161,8,14,22,8,16,24,22,107.02635884729514,4.571428571428571,489.26335473049204,0.03567545294909838,27.181297485027336
132.py,21,17,17,0,6,58.87818507152286,5,11,16,7,14,21,16,84.0,3.1818181818181817,267.27272727272725,0.028,14.848484848484848
105.py,17,6,15,0,3,77.88058292795313,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
91.py,6,4,4,0,2,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
33.py,4,5,4,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
109.py,10,9,8,0,2,68.89275447013493,2,6,8,3,6,9,8,27.0,1.0,27.0,0.009,1.5
38.py,8,8,7,0,4,65.82961128953224,5,10,15,9,16,25,15,97.67226489021297,4.0,390.6890595608519,0.03255742163007099,21.70494775338066
25.py,14,10,10,0,4,64.87967236533424,6,7,13,6,12,18,13,66.60791492653966,5.142857142857143,342.5549910507754,0.022202638308846556,19.03083283615419
19.py,21,8,17,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
31.py,7,7,7,0,4,68.81312627594012,5,8,13,5,10,15,13,55.506595772116384,3.125,173.4581117878637,0.01850219859070546,9.636561765992427
88.py,2,2,2,0,2,81.38557333825383,5,8,13,5,8,13,13,48.105716335834195,2.5,120.26429083958548,0.016035238778611398,6.681349491088082
3.py,12,10,10,0,4,68.18559255832142,3,4,7,3,5,8,7,22.458839376460833,1.875,42.11032383086406,0.007486279792153611,2.3394624350480036
34.py,2,2,2,0,1,100.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
122.py,2,3,2,0,3,82.18657218713894,1,3,4,2,3,5,4,10.0,0.5,5.0,0.0033333333333333335,0.2777777777777778
138.py,2,2,2,0,2,81.83377702795524,4,7,11,4,8,12,11,41.51317942364757,2.2857142857142856,94.88726725405158,0.01383772647454919,5.27151484744731
153.py,4,4,4,0,5,81.45282547260356,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
112.py,4,5,4,0,3,74.68492742734401,3,5,8,3,5,8,8,24.0,1.5,36.0,0.008,2.0
14.py,3,4,3,0,2,81.85633424453339,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
100.py,5,5,5,0,2,76.14705226402761,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
117.py,11,8,9,0,5,71.29087753082239,2,4,6,2,4,6,6,15.509775004326936,1.0,15.509775004326936,0.005169925001442312,0.861654166907052
94.py,15,13,13,0,6,60.72905510157731,8,13,21,8,16,24,21,105.41561814669026,4.923076923076923,518.9691970298597,0.03513853938223009,28.83162205721443
125.py,7,7,7,0,6,68.54412042798691,4,9,13,5,10,15,13,55.506595772116384,2.2222222222222223,123.34799060470309,0.01850219859070546,6.852666144705727
124.py,16,15,15,0,9,56.82211519225939,5,20,25,18,28,46,25,213.6173847296373,3.5,747.6608465537306,0.0712057949098791,41.53671369742948
52.py,2,2,2,0,2,88.42299174457497,1,2,3,1,2,3,3,4.754887502163469,0.5,2.3774437510817346,0.0015849625007211565,0.1320802083934297
